brewery_type,city,country,id,latitude,longitude,name,phone,postal_code,state,street,tag_list,updated_at,website_url
micro,Groton,United States,424,42.6359438748297,-76.2960182445814,Summerhill Brewing LLC,6075916148.0,13073-3212,New York,384 Champlin Rd N. Cayuga County,[],2018-08-24T15:40:28.514Z,http://www.facebook.com/Summerhill.brewing/
brewpub,Rochester,United States,425,43.14230324242421,-77.6122774848485,Swiftwater Brewing Company,5855303471.0,14620-1250,New York,378 Mount Hope Ave,[],2018-08-24T15:40:29.037Z,http://www.swiftwaterbrewing.com
brewpub,Canandaigua,United States,426,42.8723885,-77.251124,Three Huskies Brewing & Dobber's Grill,5852603530.0,14424-2338,New York,401 Lakeshore Dr,[],2018-08-24T15:40:37.412Z,http://www.threehuskiesbrewing.com
micro,Syracuse,United States,427,43.0115551772561,-76.131471538758,Willow Rock Brewing Company,3159286948.0,13210-4216,New York,115 Game Rd,[],2018-08-24T15:40:49.526Z,http://www.willowrockbrew.com
brewpub,Wilson,United States,428,43.299013,-78.825882,Woodcock Brothers Brewing,7163334000.0,14172-9600,New York,638 Lake St,[],2018-08-24T15:40:52.546Z,http://www.woodcockbrothersbrewery.com
brewpub,Greensboro,United States,429,36.0620103554184,-79.8436043406271,Bark Brewing Company,3368561406.0,27403-1968,North Carolina,3021 Spring Garden St,[],2018-08-24T15:41:02.410Z,http://barkbrewingcompany.com
brewpub,Blowing Rock,United States,430,36.1327196,-81.677229,Blowing Rock Brewing Company,8284149600.0,28605-7205,North Carolina,152 Sunset Dr,[],2018-08-24T15:41:10.512Z,http://www.blowingrockbrewing.com
brewpub,Fletcher,United States,431,35.4368388,-82.530580304217,Blue Ghost Brewing Company,8283760159.0,28732-,North Carolina,125 Underwood Rd,[],2018-08-24T15:41:11.489Z,http://www.blueghostbrewing.com
micro,Durham,United States,432,35.9915653,-78.90481567784,Bull Durham Beer Co,9197443568.0,27701-3972,North Carolina,409 Blackwell St,[],2018-08-24T15:41:22.982Z,http://www.bulldurhambeer.com
micro,Hope Mills,United States,433,34.9939752576824,-78.9220969691311,Dirtbag Ales Brewery and Taproom,9104262537.0,28348-8413,North Carolina,3623 Legion Rd,[],2018-08-24T15:41:33.473Z,http://www.dirtbagales.com
micro,Cornelius,United States,434,35.4540068565198,-80.8605492789893,Eleven Lakes Brewing Company,7044000927.0,28031-9420,North Carolina,10228 Bailey Rd Ste 201,[],2018-08-24T15:41:38.237Z,http://www.elevenlakesbrewing.com
micro,Wilmington,United States,435,34.24034335,-77.9454578768839,Flytrap Brewing,9107692881.0,28401-4051,North Carolina,319 Walnut St,[],2018-08-24T15:41:40.833Z,http://flytrapbrewing.com
micro,Elizabeth City,United States,436,36.3004222857143,-76.2187962244898,Ghost Harbor Brewing Company,2525991030.0,27909,North Carolina,606 B E Colonial Ave,[],2018-08-24T15:41:47.030Z,http://www.ghostharborbrewing.com
micro,Saxapahaw,United States,437,35.946942,-79.31872,Haw River Farmhouse Ales,3365259270.0,27340-0390,North Carolina,1713 Saxapahaw-Bethlehem Church Rd,[],2018-08-24T15:41:51.212Z,http://www.hawriverales.com
micro,Hickory,United States,438,35.735335166305795,-81.325497622729,Hickory Brewery / American Honor Ale House and Brewery,8284149600.0,28602-1106,North Carolina,883 Highland Ave SE,[],2018-08-24T15:41:52.900Z,
brewpub,Fayetteville,United States,439,35.0528321020408,-78.8788145510204,Lake Gaston Brewing Company,9107790444.0,28301-5650,North Carolina,124 Hay St,[],2018-08-24T15:42:03.638Z,http://www.lakegastonbrew.com
brewpub,Raleigh,United States,440,35.870603677591205,-78.7162398859078,Lynnwood Brewing Concern,9197850043.0,27613-1900,North Carolina,4821 Grove Barton Rd,[],2018-08-24T15:42:10.378Z,http://www.lynnwoodbrewing.beer
brewpub,Fayetteville,United States,441,35.0746817120553,-78.956548307397,Mash House Restaurant & Brewery,9108679223.0,28303-3459,North Carolina,4150 Sycamore Dairy Rd,[],2018-08-24T15:42:12.393Z,http://www.themashhouse.com
brewpub,Salisbury,United States,442,35.6692005139709,-80.4651030558603,Morgan Ridge Railwalk Brewery & Eatery,7047548379.0,28144-4424,North Carolina,421 N Lee St,[],2018-08-24T15:42:14.343Z,http://www.morganridgerailwalk.com
regional,Brevard,United States,443,35.2536956,-82.7069595,Oskar Blues Brewery - Brevard,3037760724.0,28712-5122,North Carolina,342 Mountain Industrial Dr,[],2018-08-24T15:42:26.098Z,http://www.oskarblues.com
micro,Black Mountain,United States,444,35.6079376,-82.35826,Pisgah Brewing Co,8286690190.0,28711-8208,North Carolina,150 Eastside Dr,[],2018-08-24T15:42:28.512Z,http://www.pisgahbrewing.com
brewpub,Durham,United States,445,35.990086244898,-78.89399922448979,Ponysaurus Brewing Company,9784827701.0,27701-3715,North Carolina,219 Hood St,[],2018-08-24T15:42:29.557Z,http://www.ponysaurusbrewing.com
brewpub,Monroe,United States,446,34.9807363725295,-80.5509134608754,Southern Range Brewing,7042894049.0,28112,North Carolina,151 S Stewart St,[],2018-08-24T15:42:43.243Z,http://www.southernrangebrewing.com
micro,Charlotte,United States,447,35.185716925129796,-80.88045064951021,Sugar Creek Brewing Co.,7044082021.0,28217-1727,North Carolina,215 Southside Dr,[],2018-08-24T15:42:45.726Z,http://www.sugarcreekbrewing.com
micro,Mount Airy,United States,448,36.500881400000004,-80.60876209999998,Thirsty Souls Community Brewing,,27030-3514,North Carolina,238 Market St,[],2018-08-24T15:42:52.456Z,http://www.thirstysoulscommunitybrewing.com
micro,Concord,United States,449,35.3861774847151,-80.72192702619991,Twenty-Six Acres Brewing Company,9802772337.0,28027-3310,North Carolina,7285 Westwinds Blvd NW,[],2018-08-24T15:42:57.186Z,http://www.26acres.com
large,Arden,United States,450,35.4674064,-82.524955526838,Wicked Weed Funkatorium,8285759599.0,28704-9401,North Carolina,95 Old Shoals Rd,[],2018-08-24T15:43:07.283Z,http://www.wickedweedbrewing.com
micro,Mandan,United States,451,46.824090558139495,-100.861826744186,Buffalo Commons Brewing Company,7015952255.0,58554-4624,North Dakota,2307 Memorial Hwy,[],2018-08-24T15:43:12.269Z,http://www.buffalocommonsbeer.com
micro,Bismarck,United States,452,46.8056925,-100.78447220000001,Laughing Sun Brewing,7014009750.0,58501-4026,North Dakota,107 N 5th St,[],2018-08-24T15:43:17.595Z,http://www.laughingsunbrewing.com
brewpub,Columbus,United States,453,39.9719408,-83.00276690000003,Barley's Brewing Company (Ale House No. 1),6142282537.0,43215-2007,Ohio,467 N High St,[],2018-08-24T15:43:25.107Z,http://www.barleysbrewing.com
micro,Cleveland,United States,454,41.489562899999996,-81.70088609999998,Brick and Barrel,5039270629.0,44113-2412,Ohio,1844 Columbus Rd,[],2018-08-24T15:43:32.373Z,http://www.brickandbarrelbrewing.com
regional,Cincinnati,United States,455,39.113225087534,-84.51533432139291,Christian Moerlein Brewing Co,5138276025.0,45202-6438,Ohio,1621 Moore St,[],2018-08-24T15:43:37.274Z,http://www.christianmoerlein.com
micro,Dayton,United States,456,39.7622667647059,-84.18528867647059,Dayton Beer Co Production Brewery & Bierhall,9372282337.0,45402-2105,Ohio,41 Madison St,[],2018-08-24T15:43:43.518Z,http://www.thedaytonbeerco.com
brewpub,Bryan,United States,457,41.473192,-84.553828,Father John's Microbrewery,4196331313.0,43506-1608,Ohio,301 W Butler St,[],2018-08-24T15:43:50.829Z,http://www.fatherjohnsbrewery.com
micro,Cincinnati,United States,458,39.218908,-84.4805528,Fibonacci Brewing Company,5138321422.0,45231-3559,Ohio,1445 Compton Rd,[],2018-08-24T15:43:51.294Z,http://fibbrew.com
micro,Granville,United States,459,40.0352737879005,-82.58861602602009,Granville Brewing Company,,43023-9192,Ohio,5371 Columbus Rd,[],2018-08-24T15:43:59.706Z,http://www.granvillewbrewing.com
brewpub,Cleveland,United States,460,41.5031089191919,-81.6811534444444,Hofbrauhaus Cleveland / Cincinatti Restaurant Group,2166212337.0,44114-3615,Ohio,1550 Chester Ave,[],2018-08-24T15:44:06.085Z,http://www.hofbrauhauscleveland.com
brewpub,Columbus,United States,461,39.9852813,-83.0529324,Knotty Pine Brewing,6148171515.0,43212-2769,Ohio,1765 W 3rd Ave,[],2018-08-24T15:44:14.258Z,http://www.knottypinebrewing.net
brewpub,Celina,United States,462,40.5482005714286,-84.5706936734694,Lake Rat Brewing,4197331830.0,45822,Ohio,108 S Main St,[],2018-08-24T15:44:15.711Z,http://www.lakeratbrewing.com
micro,Barberton,United States,463,41.0144467231506,-81.60738829272441,Magic City Brewing Company,3307039806.0,44203,Ohio,161 2nd St NW,[],2018-08-24T15:44:23.362Z,http://Www.magiccitybrewingcompany.com
brewpub,Cincinnati,United States,464,39.09630095,-84.5087167704914,Moerlein Lager House,5134212337.0,45202-4143,Ohio,115 Joe Nuxhall Way,[],2018-08-24T15:44:30.805Z,http://www.moerleinlagerhouse.com
contract,,United States,465,,,Line 51 Brewing,,,,,[],2018-07-24T01:32:57.795Z,http://www.line51beer.com
micro,Canton,United States,466,40.801918408163296,-81.37672432653059,Muskellunge Brewing Company,,44702,Ohio,425 5th St NW,[],2018-08-24T15:44:34.180Z,http://www.muskybrewco.com
brewpub,Cleveland,United States,467,41.486048600000004,-81.7045531,Nano Brew Cleveland,2168626631.0,44113,Ohio,1859 W 25th St,[],2018-08-24T15:44:34.666Z,http://www.nanobrewcleveland.com
micro,Massillon,United States,468,40.7986581428571,-81.5218392857143,Paradigm Shift Brewing,3308800008.0,44646-5526,Ohio,128 North Ave NE,[],2018-08-24T15:44:40.762Z,http://www.paradigmshiftbrew.com
micro,Columbus,United States,469,40.090144,-83.05232,Random Precision Brewing Company,6143893864.0,43235-2700,Ohio,2365 W Dublin Granville Rd,[],2018-08-24T15:44:50.093Z,http://www.randomprecisionbrewing.com
contract,Middleburg Heights,United States,470,41.3853154944618,-81.80433472179129,Rivals Sports Grille,2162670005.0,44130-2656,Ohio,6710 Smith Rd,[],2018-08-24T15:44:52.006Z,http://www.rivalscleveland.com
brewpub,Rocky River,United States,471,41.461000653934796,-81.8553198004012,Rocky River Brewing Co,4408952739.0,44116-3204,Ohio,21290 Center Ridge Rd,[],2018-08-24T15:44:53.919Z,http://www.rockyriverbrewco.com
brewpub,Minerva,United States,472,40.7295667857143,-81.10382014285709,Sandy Springs Brewing Company,3304516926.0,44657-1616,Ohio,232 N Market St,[],2018-08-24T15:44:56.171Z,http://www.sandyspringsbrewery.com
micro,Fairfield,United States,473,39.3489541799819,-84.53106178472791,Swine City Brewing Company,7045601214.0,45014-1923,Ohio,4614 Industry Dr,[],2018-08-24T15:45:02.739Z,http://www.swinecitybrewing.com
brewpub,Cincinnati,United States,474,39.158691,-84.4043431560687,Tap and Screw Brewery,5134511763.0,45277,Ohio,4721 Red Bank Rd,[],2018-08-24T15:45:04.576Z,http://www.tapandscrew.com
micro,Cincinnati,United States,475,39.1289592,-84.4768398,The Woodburn Brewery,5132212337.0,45206-1793,Ohio,2800 Woodburn Ave,[],2018-08-24T15:45:11.146Z,http://www.woodburnbrewery.com
micro,Akron,United States,476,41.0520502548408,-81.46292367681241,Two Monks Brewing Company,2347382337.0,44312-2021,Ohio,352 Massillon Rd,[],2018-08-24T15:45:15.418Z,http://www.2monksbru.com
micro,Fresno,United States,477,40.2914143959077,-81.7357237229063,Wooly Pig Farm Brewery,7406935050.0,43824-9704,Ohio,23631 Township Road 167,[],2018-08-24T15:45:23.502Z,http://www.woolypigfarmbrewery.com
micro,Broken Arrow,United States,478,36.0502661951219,-95.7944889512195,Broken Arrow Brewing Co.,9182868101.0,74012-4026,Oklahoma,333 W Dallas St,[],2018-08-24T15:45:30.319Z,http://www.brokenarrowbrewingco.com
micro,Tulsa,United States,479,36.0784446,-96.04811550000001,Prairie Artisan Ales,9189494318.0,74107-,Oklahoma,1803B S 49th West Ave,[],2018-08-24T15:45:37.690Z,http://www.prairieales.com
micro,McMinnville,United States,480,45.2108191743635,-123.191780632618,Allegory Brewing,9713731253.0,97128-4502,Oregon,777 NE 4th St,[],2018-08-24T15:45:48.550Z,http://www.allegorybrewing.com
micro,Portland,United States,481,45.51786855,-122.68185964194201,Arlington Club,5032234141.0,97205-3094,Oregon,811 SW Salmon St,[],2018-08-24T15:45:50.469Z,http://www.thearlingtonclub.com
brewpub,Roseburg,United States,482,43.214498385336704,-123.337788095084,Backside Brewing Co,5415801906.0,97470-3320,Oregon,1640 NE Odell Ave,[],2018-08-24T15:45:51.872Z,http://www.backsidebrewingco.com
brewpub,Corvallis,United States,483,44.5305284,-123.26904899802,Block 15 Brewery & Tap Room,5417522337.0,97333-9283,Oregon,3415 SW Deschutes St,[],2018-08-24T15:46:00.338Z,http://www.block15.com
micro,Portland,United States,484,45.5167536,-122.656005749976,Cascade Brewing Barrel House,5032658603.0,97214-2519,Oregon,939 SE Belmont St,[],2018-08-24T15:46:08.535Z,http://www.cascadebrewing.com
micro,Brookings,United States,485,42.0521588,-124.28759540000001,Chetco Brewing Company,5416615347.0,97415,Oregon,830 Railroad St,[],2018-08-24T15:46:10.891Z,http://www.chetcobrew.com
micro,Eugene,United States,486,44.05674657142861,-123.086497632653,Coldfire Brewing,5415569374.0,97401-2410,Oregon,263 Mill St,[],2018-08-24T15:46:13.160Z,http://www.coldfirebrewing.com
micro,Portland,United States,487,45.5120189183673,-122.65559048979601,Scout Beer,5032064735.0,97214-3585,Oregon,1516 SE 10th Ave,[],2018-08-24T15:47:12.443Z,http://www.scoutpdx.com
micro,Lancaster,United States,488,40.029367375,-76.30710904166669,Spring House Brewery,7178720925.0,17603-5629,Pennsylvania,209 Hazel St,[],2018-08-24T15:49:13.355Z,http://www.springhousebeer.com
planning,,United States,489,,,Brewery In Planning - CO,,,,,[],2018-07-24T01:33:04.134Z,
micro,Clackamas,United States,490,45.42887329999999,-122.378124,Drinking Horse Brewing Company,5035648165.0,97015-9053,Oregon,11517 SE Highway 212,[],2018-08-24T16:01:27.718Z,http://www.drinkinghorsebeer.com
micro,Portland,United States,491,45.50957205,-122.673521447995,Full Sail Brewery - Riverplace,5032225343.0,97201-5125,Oregon,0307 SW Montgomery St,[],2018-08-24T16:01:44.127Z,http://www.fullsailbrewing.com
micro,Astoria,United States,492,46.1888581655929,-123.814042588465,Hondo's Brew and Cork Pub,5033252234.0,97103-2900,Oregon,2703 Marine Dr,[],2018-08-24T16:02:11.911Z,http://www.hondosbrew.net
brewpub,Portland,United States,493,45.47415655,-122.64849505,Laurelwood Public House & Brewery - SE Portland,5039436157.0,97202-5618,Oregon,6716 SE Milwaukie Ave,[],2018-08-24T16:02:29.973Z,
brewpub,Eugene,United States,494,44.054404,-123.08984299999999,McKenzie Brewing Company,5416862739.0,97401-8715,Oregon,199 E 5th Ave,[],2018-08-24T16:02:51.699Z,http://www.steelheadbrewery.com
brewpub,Gresham,United States,495,45.491560299999996,-122.475814964173,McMenamins Highland Pub and Brewery,5036653015.0,97030-5082,Oregon,4225 SE 182nd Ave,[],2018-08-24T16:03:04.947Z,http://www.mcmenamins.com
micro,Portland,United States,496,45.5330425,-122.71050790000001,McMenamins Oak Hills Brewery,5036450117.0,97229-5400,Oregon,14740 NW Cornell Rd Ste 80,[],2018-08-24T16:03:12.648Z,http://www.mcmenamins.com
micro,Prineville,United States,497,44.3035904064028,-120.846967510482,Ochoco Brewing Co,5412330883.0,97754-1852,Oregon,380 N Main St,[],2018-08-24T16:03:46.774Z,http://www.ochocobrewing.com
brewpub,Medford,United States,498,42.326944,-122.87366100000001,Portal Brewing Co,5419410240.0,97501-5902,Oregon,100 E 6th St,[],2018-08-24T16:04:09.680Z,http://www.portalbrewingco.com
brewpub,Lincoln City,United States,499,44.9327331894951,-124.02099130901699,Rusty Truck Brewing Company,5419947729.0,97367-1557,Oregon,4649 SW Highway 101,[],2018-08-24T16:04:38.553Z,http://www.rustytruckbrewing.com
brewpub,Sherwood,United States,500,45.3566248,-122.84066940000001,Smockville Brewhouse,5036101506.0,97140-9303,Oregon,22793 SW Pine St,[],2018-08-24T16:05:01.092Z,http://www.smockvillebrewhouse.com
micro,Medford,United States,501,42.316445631579,-122.88076794736799,Table Rock Brewing LLC,5419440829.0,97501-3443,Oregon,825 Dakota Ave,[],2018-08-24T16:05:13.070Z,
brewpub,Ontario,United States,502,44.0239107528541,-116.962771930002,Tandem Brewing Co,2087416774.0,97914-2803,Oregon,17 SE 3rd Ave,[],2018-08-24T16:05:14.576Z,http://www.tandembrewing.com
micro,Redmond,United States,503,44.27391294184711,-121.17307641967899,Wild Ride Brewing,5415168544.0,97756-2103,Oregon,332 SW 5th St,[],2018-08-24T16:05:46.014Z,http://www.wildridebrew.com
micro,Pittsburgh,United States,504,40.454249330208995,-80.00061073465191,Allegheny City Brewing,4129043732.0,15212-4910,Pennsylvania,507 Foreland St,[],2018-08-24T16:06:09.640Z,http://www.alleghenycitybrewing.com
brewpub,Tannersville,United States,505,41.05236395,-75.3289057481617,Barley Creek Brewing Co,5706299399.0,18372-7893,Pennsylvania,1774 Sullivan Trl,[],2018-08-24T16:06:28.598Z,http://www.barleycreek.com
micro,Sharon,United States,506,41.2326788756257,-80.5074993646832,Brewtus Brewing Co,7243086293.0,16146-,Pennsylvania,23 Chestnut Ave,[],2018-08-24T16:07:05.490Z,http://www.brewtusbrewing.com
brewpub,Butler,United States,507,40.860914,-79.895238,Butler Brew Works,7242645347.0,16001-5907,Pennsylvania,101 S Main St,[],2018-08-24T16:07:19.649Z,http://www.butlerbrewworks.com
micro,Pittsburgh,United States,508,40.469530400000004,-79.9090141,Couch Brewery,4124411724.0,15206-1801,Pennsylvania,1351 Washington Blvd,[],2018-08-24T16:07:49.623Z,http://www.couchbrewery.com
micro,Shamokin,United States,509,40.7907603702511,-76.5568208393969,Covered Bridge Brewhaus Taproom,5702054867.0,17872-5302,Pennsylvania,506 N 8th St,[],2018-08-24T16:07:51.088Z,http://squareup.com/store/covered-bridge-brewhaus
brewpub,Greenville,United States,510,41.40444,-80.39023900000002,Depot Saloon,7245884201.0,16125-2213,Pennsylvania,9 S Race St,[],2018-08-24T16:08:07.573Z,http://www.depotsaloon.com
brewpub,Philadelphia,United States,511,40.05919960000001,-75.19035459999998,Earth Bread + Brewery,2152426666.0,19119-1843,Pennsylvania,7136 Germantown Ave,[],2018-08-24T16:08:19.580Z,http://www.earthbreadbrewery.com
brewpub,Chambersburg,United States,512,39.94122179609111,-77.6567421470779,GearHouse Brewing Company,8034226145.0,17201-1627,Pennsylvania,253 Grant St,[],2018-08-24T16:08:48.102Z,http://www.gearhousebrewingco.com
brewpub,Kutztown,United States,513,40.516412700000004,-75.7780207,Golden Avalanche Brewing Co,6106839600.0,19530-1604,Pennsylvania,272 W Main St,[],2018-08-24T16:08:49.709Z,http://www.kutztowntavern.com/GoldenAvalancheBrewery
brewpub,Pittsburgh,United States,514,40.4279919,-79.9639442,Hofbrauhaus Pittsburgh,4122242328.0,15203,Pennsylvania,2705 S Water St,[],2018-08-24T16:09:09.168Z,http://www.hofbrauhauspittsburgh.com
micro,Heidelberg,United States,515,40.392640142857104,-80.0875544081633,Insurrection Aleworks,4122762030.0,15106-4026,Pennsylvania,1635 E Railroad St,[],2018-08-24T16:09:16.906Z,http://insurrectionaleworks.com
regional,Wilkes Barre,United States,516,41.254896,-75.859363,"Lion Brewery Inc, The",5708238801.0,18705-2451,Pennsylvania,700 N Pennsylvania Ave,[],2018-08-24T16:09:56.820Z,http://www.lionbrewery.com
